date,year,month,day,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,is_peak_season,is_school_holiday,temperature,rain_probability,is_rainy,visitors,quarter,is_month_start,is_month_end,season,visitors_lag1,visitors_lag7,visitors_ma7,visitors_ma30
2018-08-14,2018,8,14,1,226,33,0,0,1,1,84,0.55,0,47115,3,0,0,Summer,48196,46968,55546,61472
2018-08-15,2018,8,15,2,227,33,0,0,1,1,91,0.55,0,58190,3,0,0,Summer,47115,46468,57221,61581
2018-08-16,2018,8,16,3,228,33,0,0,1,1,88,0.55,1,53584,3,0,0,Summer,58190,50201,57704,61376
2018-08-17,2018,8,17,4,229,33,0,0,1,1,89,0.55,1,67759,3,0,0,Summer,53584,57207,59211,61430
2018-08-18,2018,8,18,5,230,33,1,0,1,1,87,0.55,1,68252,3,0,0,Summer,67759,63737,59856,61408
2018-08-19,2018,8,19,6,231,33,1,0,1,1,91,0.55,1,80000,3,0,0,Summer,68252,75902,60442,61579
2018-08-20,2018,8,20,0,232,34,0,0,1,1,83,0.55,1,47834,3,0,0,Summer,80000,48196,60390,60801
2018-08-21,2018,8,21,1,233,34,0,0,1,1,87,0.55,0,47159,3,0,0,Summer,47834,47115,60396,59715
2018-08-22,2018,8,22,2,234,34,0,0,1,1,93,0.55,1,50584,3,0,0,Summer,47159,58190,59310,59170
2018-08-23,2018,8,23,3,235,34,0,0,1,1,92,0.55,1,44443,3,0,0,Summer,50584,53584,58004,58692
2018-08-24,2018,8,24,4,236,34,0,0,1,1,93,0.55,0,65796,3,0,0,Summer,44443,67759,57724,59130
2018-08-25,2018,8,25,5,237,34,1,0,1,1,88,0.55,1,71515,3,0,0,Summer,65796,68252,58190,59418
2018-08-26,2018,8,26,6,238,34,1,0,1,1,89,0.55,0,51704,3,0,0,Summer,71515,80000,54147,58941
2018-08-27,2018,8,27,0,239,35,0,0,1,1,86,0.55,1,46578,3,0,0,Summer,51704,47834,53968,58014
2018-08-28,2018,8,28,1,240,35,0,0,1,1,83,0.55,0,52140,3,0,0,Summer,46578,47159,54680,57323
2018-08-29,2018,8,29,2,241,35,0,0,1,1,93,0.55,1,55459,3,0,0,Summer,52140,50584,55376,57114
2018-08-30,2018,8,30,3,242,35,0,0,1,1,90,0.55,0,68103,3,0,0,Summer,55459,44443,58756,57411
2018-08-31,2018,8,31,4,243,35,0,0,1,1,92,0.55,0,61398,3,0,1,Summer,68103,65796,58128,57708
2018-09-01,2018,9,1,5,244,35,1,0,0,0,83,0.45,1,43738,3,1,0,Fall,61398,71515,54160,57597
2018-09-02,2018,9,2,6,245,35,1,0,0,0,82,0.45,1,29001,3,0,0,Fall,43738,51704,50916,56379
2018-09-03,2018,9,3,0,246,36,0,1,0,0,86,0.45,0,26982,3,0,0,Fall,29001,46578,48117,55026
2018-09-04,2018,9,4,1,247,36,0,0,0,0,81,0.45,0,28934,3,0,0,Fall,26982,52140,44802,53650
2018-09-05,2018,9,5,2,248,36,0,0,0,0,87,0.45,0,26729,3,0,0,Fall,28934,55459,40697,52722
2018-09-06,2018,9,6,3,249,36,0,0,0,0,85,0.45,0,28405,3,0,0,Fall,26729,68103,35026,52103
2018-09-07,2018,9,7,4,250,36,0,0,0,0,86,0.45,1,24647,3,0,0,Fall,28405,61398,29776,51376
2018-09-08,2018,9,8,5,251,36,1,0,0,0,84,0.45,1,37758,3,0,0,Fall,24647,43738,28922,50961
2018-09-09,2018,9,9,6,252,36,1,0,0,0,88,0.45,1,34864,3,0,0,Fall,37758,29001,29759,50216
2018-09-10,2018,9,10,0,253,37,0,0,0,0,84,0.45,1,26407,3,0,0,Fall,34864,26982,29677,48972
2018-09-11,2018,9,11,1,254,37,0,0,0,0,90,0.45,0,23865,3,0,0,Fall,26407,28934,28953,47237
2018-09-12,2018,9,12,2,255,37,0,0,0,0,84,0.45,0,24134,3,0,0,Fall,23865,26729,28582,46435
2018-09-13,2018,9,13,3,256,37,0,0,0,0,82,0.45,0,30288,3,0,0,Fall,24134,28405,28851,45875
2018-09-14,2018,9,14,4,257,37,0,0,0,0,90,0.45,1,34155,3,0,0,Fall,30288,24647,30210,45073
2018-09-15,2018,9,15,5,258,37,1,0,0,0,80,0.45,1,42931,3,0,0,Fall,34155,37758,30949,44718
2018-09-16,2018,9,16,6,259,37,1,0,0,0,81,0.45,1,42948,3,0,0,Fall,42931,34864,32104,43891
2018-09-17,2018,9,17,0,260,38,0,0,0,0,87,0.45,0,21447,3,0,0,Fall,42948,26407,31395,42331
2018-09-18,2018,9,18,1,261,38,0,0,0,0,80,0.45,1,25004,3,0,0,Fall,21447,23865,31558,40498
2018-09-19,2018,9,19,2,262,38,0,0,0,0,86,0.45,0,29741,3,0,0,Fall,25004,24134,32359,39895
2018-09-20,2018,9,20,3,263,38,0,0,0,0,84,0.45,0,25341,3,0,0,Fall,29741,30288,31652,39167
2018-09-21,2018,9,21,4,264,38,0,0,0,0,82,0.45,0,36146,3,0,0,Fall,25341,34155,31936,38686
2018-09-22,2018,9,22,5,265,38,1,0,0,0,90,0.45,1,37530,3,0,0,Fall,36146,42931,31165,38456
2018-09-23,2018,9,23,6,266,38,1,0,0,0,86,0.45,0,40318,3,0,0,Fall,37530,42948,30789,37607
2018-09-24,2018,9,24,0,267,39,0,0,0,0,88,0.45,0,27866,3,0,0,Fall,40318,21447,31706,36152
2018-09-25,2018,9,25,1,268,39,0,0,0,0,81,0.45,0,28189,3,0,0,Fall,27866,25004,32161,35368
2018-09-26,2018,9,26,2,269,39,0,0,0,0,87,0.45,1,26358,3,0,0,Fall,28189,29741,31678,34694
2018-09-27,2018,9,27,3,270,39,0,0,0,0,88,0.45,0,22815,3,0,0,Fall,26358,25341,31317,33716
2018-09-28,2018,9,28,4,271,39,0,0,0,0,90,0.45,0,36009,3,0,0,Fall,22815,36146,31297,33068
2018-09-29,2018,9,29,5,272,39,1,0,0,0,82,0.45,1,32310,3,0,0,Fall,36009,37530,30552,31875
2018-09-30,2018,9,30,6,273,39,1,0,0,0,81,0.45,1,36717,3,0,1,Fall,32310,40318,30037,31052
2018-10-01,2018,10,1,0,274,40,0,0,0,0,79,0.25,0,29265,4,1,0,Fall,36717,27866,30237,30570
2018-10-02,2018,10,2,1,275,40,0,0,0,0,77,0.25,1,27528,4,0,0,Fall,29265,28189,30143,30521
2018-10-03,2018,10,3,2,276,40,0,0,0,0,77,0.25,0,29964,4,0,0,Fall,27528,26358,30658,30620
2018-10-04,2018,10,4,3,277,40,0,0,0,0,82,0.25,0,37036,4,0,0,Fall,29964,22815,32689,30890
2018-10-05,2018,10,5,4,278,40,0,0,0,0,77,0.25,0,41959,4,0,0,Fall,37036,36009,33539,31398
2018-10-06,2018,10,6,5,279,40,1,0,0,0,76,0.25,1,45931,4,0,0,Fall,41959,32310,35485,31982
2018-10-07,2018,10,7,6,280,40,1,0,0,0,77,0.25,0,49081,4,0,0,Fall,45931,36717,37252,32796
2018-10-08,2018,10,8,0,281,41,0,1,0,0,76,0.25,1,29166,4,0,0,Fall,49081,29265,37237,32510
2018-10-09,2018,10,9,1,282,41,0,0,0,0,78,0.25,1,27124,4,0,0,Fall,29166,27528,37180,32252
2018-10-10,2018,10,10,2,283,41,0,0,0,0,76,0.25,0,34077,4,0,0,Fall,27124,29964,37767,32508
2018-10-11,2018,10,11,3,284,41,0,0,0,0,74,0.25,0,28252,4,0,0,Fall,34077,37036,36512,32654
2018-10-12,2018,10,12,4,285,41,0,0,0,0,81,0.25,0,37925,4,0,0,Fall,28252,41959,35936,33114
2018-10-13,2018,10,13,5,286,41,1,0,0,0,74,0.25,1,29831,4,0,0,Fall,37925,45931,33636,33098
2018-10-14,2018,10,14,6,287,41,1,0,0,0,81,0.25,0,50255,4,0,0,Fall,29831,49081,33804,33635
2018-10-15,2018,10,15,0,288,42,0,0,0,0,82,0.25,1,27488,4,0,0,Fall,50255,29166,33564,33120
2018-10-16,2018,10,16,1,289,42,0,0,0,0,78,0.25,0,25707,4,0,0,Fall,27488,27124,33362,32546
2018-10-17,2018,10,17,2,290,42,0,0,0,0,81,0.25,0,32457,4,0,0,Fall,25707,34077,33130,32913
2018-10-18,2018,10,18,3,291,42,0,0,0,0,81,0.25,0,27031,4,0,0,Fall,32457,28252,32956,32980
2018-10-19,2018,10,19,4,292,42,0,0,0,0,75,0.25,1,28407,4,0,0,Fall,27031,37925,31596,32936
2018-10-20,2018,10,20,5,293,42,1,0,0,0,73,0.25,0,48676,4,0,0,Fall,28407,29831,34288,33713
2018-10-21,2018,10,21,6,294,42,1,0,0,0,73,0.25,0,42950,4,0,0,Fall,48676,50255,33245,33940
2018-10-22,2018,10,22,0,295,43,0,0,0,0,75,0.25,1,26659,4,0,0,Fall,42950,27488,33126,33578
2018-10-23,2018,10,23,1,296,43,0,0,0,0,77,0.25,1,30252,4,0,0,Fall,26659,25707,33776,33242
2018-10-24,2018,10,24,2,297,43,0,0,0,0,75,0.25,0,27824,4,0,0,Fall,30252,32457,33114,33241
2018-10-25,2018,10,25,3,298,43,0,0,0,0,81,0.25,0,32301,4,0,0,Fall,27824,27031,33867,33378
2018-10-26,2018,10,26,4,299,43,0,0,0,0,81,0.25,0,42431,4,0,0,Fall,32301,28407,35870,33914
2018-10-27,2018,10,27,5,300,43,1,0,0,0,75,0.25,0,39910,4,0,0,Fall,42431,48676,34618,34484
2018-10-28,2018,10,28,6,301,43,1,0,0,0,75,0.25,0,36095,4,0,0,Fall,39910,42950,33638,34486
2018-10-29,2018,10,29,0,302,44,0,0,0,0,77,0.25,0,29436,4,0,0,Fall,36095,26659,34035,34391
2018-10-30,2018,10,30,1,303,44,0,0,0,0,74,0.25,1,24457,4,0,0,Fall,29436,30252,33207,33982
2018-10-31,2018,10,31,2,304,44,0,0,0,0,78,0.25,1,38730,4,0,1,Fall,24457,27824,34765,34298
2018-11-01,2018,11,1,3,305,44,0,0,0,0,71,0.18,0,41560,4,1,0,Fall,38730,32301,36088,34765
2018-11-02,2018,11,2,4,306,44,0,0,0,0,73,0.18,0,50588,4,0,0,Fall,41560,42431,37253,35453
2018-11-03,2018,11,3,5,307,44,1,0,0,0,70,0.18,0,56593,4,0,0,Fall,50588,39910,39637,36105
2018-11-04,2018,11,4,6,308,44,1,0,0,0,67,0.18,0,50697,4,0,0,Fall,56593,36095,41723,36396
2018-11-05,2018,11,5,0,309,45,0,0,0,0,69,0.18,0,39267,4,0,0,Fall,50697,29436,43127,36174
2018-11-06,2018,11,6,1,310,45,0,0,0,0,68,0.18,0,36513,4,0,0,Fall,39267,24457,44849,35755
2018-11-07,2018,11,7,2,311,45,0,0,0,0,69,0.18,0,34903,4,0,0,Fall,36513,38730,44303,35946
2018-11-08,2018,11,8,3,312,45,0,0,0,0,72,0.18,0,36288,4,0,0,Fall,34903,41560,43549,36252
2018-11-09,2018,11,9,4,313,45,0,0,0,0,72,0.18,0,38440,4,0,0,Fall,36288,50588,41814,36397
2018-11-10,2018,11,10,5,314,45,1,0,0,0,70,0.18,0,58191,4,0,0,Fall,38440,56593,42042,37395
2018-11-11,2018,11,11,6,315,45,1,1,0,0,65,0.18,0,45699,4,0,0,Fall,58191,50697,41328,37654
2018-11-12,2018,11,12,0,316,46,0,1,0,0,72,0.18,0,32592,4,0,0,Fall,45699,39267,40375,37746
2018-11-13,2018,11,13,1,317,46,0,0,0,0,72,0.18,1,36878,4,0,0,Fall,32592,36513,40427,37300
2018-11-14,2018,11,14,2,318,46,0,0,0,0,66,0.18,1,36892,4,0,0,Fall,36878,34903,40711,37614
2018-11-15,2018,11,15,3,319,46,0,0,0,0,68,0.18,0,38179,4,0,0,Fall,36892,36288,40981,38029
2018-11-16,2018,11,16,4,320,46,0,0,0,0,66,0.18,0,44939,4,0,0,Fall,38179,38440,41910,38445
2018-11-17,2018,11,17,5,321,46,1,0,0,0,68,0.18,0,42962,4,0,0,Fall,44939,58191,39734,38976
2018-11-18,2018,11,18,6,322,46,1,0,0,0,74,0.18,0,50694,4,0,0,Fall,42962,45699,40448,39719
2018-11-19,2018,11,19,0,323,47,0,0,0,0,71,0.18,1,37437,4,0,0,Fall,50694,32592,41140,39345
2018-11-20,2018,11,20,1,324,47,0,0,0,1,73,0.18,0,42309,4,0,0,Fall,37437,36878,41916,39323
2018-11-21,2018,11,21,2,325,47,0,0,0,1,72,0.18,1,46499,4,0,0,Fall,42309,36892,43288,39985
2018-11-22,2018,11,22,3,326,47,0,1,0,1,73,0.18,1,55470,4,0,0,Fall,46499,38179,45758,40825
2018-11-23,2018,11,23,4,327,47,0,0,0,1,72,0.18,0,57732,4,0,0,Fall,55470,44939,47586,41822
2018-11-24,2018,11,24,5,328,47,1,0,0,1,66,0.18,0,71575,4,0,0,Fall,57732,42962,51673,43131
2018-11-25,2018,11,25,6,329,47,1,0,0,1,71,0.18,0,70405,4,0,0,Fall,71575,50694,54489,44064
2018-11-26,2018,11,26,0,330,48,0,0,0,1,66,0.18,1,41040,4,0,0,Fall,70405,37437,55004,44102
2018-11-27,2018,11,27,1,331,48,0,0,0,1,75,0.18,0,44883,4,0,0,Fall,41040,42309,55372,44394
2018-11-28,2018,11,28,2,332,48,0,0,0,1,66,0.18,0,51920,4,0,0,Fall,44883,46499,56146,45144
2018-11-29,2018,11,29,3,333,48,0,0,0,1,68,0.18,0,51265,4,0,0,Fall,51920,55470,55545,46038
2018-11-30,2018,11,30,4,334,48,0,0,0,1,65,0.18,0,55287,4,0,1,Fall,51265,57732,55196,46589
2018-12-01,2018,12,1,5,335,48,1,0,1,0,64,0.15,0,63456,4,1,0,Winter,55287,71575,54036,47319
2018-12-02,2018,12,2,6,336,48,1,0,1,0,65,0.15,0,63436,4,0,0,Winter,63456,70405,53041,47748
2018-12-03,2018,12,3,0,337,49,0,0,1,0,68,0.15,0,49827,4,0,0,Winter,63436,41040,54296,47522
2018-12-04,2018,12,4,1,338,49,0,0,1,0,69,0.15,0,51103,4,0,0,Winter,49827,44883,55184,47536
2018-12-05,2018,12,5,2,339,49,0,0,1,0,67,0.15,0,44979,4,0,0,Winter,51103,51920,54193,47726
2018-12-06,2018,12,6,3,340,49,0,0,1,0,61,0.15,0,45532,4,0,0,Winter,44979,51265,53374,48027
2018-12-07,2018,12,7,4,341,49,0,0,1,0,60,0.15,0,54979,4,0,0,Winter,45532,55287,53330,48696
2018-12-08,2018,12,8,5,342,49,1,0,1,0,61,0.15,1,66055,4,0,0,Winter,54979,63456,53701,49688
2018-12-09,2018,12,9,6,343,49,1,0,1,0,66,0.15,0,67524,4,0,0,Winter,66055,63436,54285,50657
2018-12-10,2018,12,10,0,344,50,0,0,1,0,63,0.15,0,52041,4,0,0,Winter,67524,49827,54601,50452
2018-12-11,2018,12,11,1,345,50,0,0,1,0,69,0.15,0,43610,4,0,0,Winter,52041,51103,53531,50383
2018-12-12,2018,12,12,2,346,50,0,0,1,0,64,0.15,0,51893,4,0,0,Winter,43610,44979,54519,51026
2018-12-13,2018,12,13,3,347,50,0,0,1,0,66,0.15,0,56351,4,0,0,Winter,51893,45532,56064,51675
2018-12-14,2018,12,14,4,348,50,0,0,1,0,62,0.15,0,62747,4,0,0,Winter,56351,54979,57174,52537
2018-12-15,2018,12,15,5,349,50,1,0,1,0,69,0.15,0,72276,4,0,0,Winter,62747,66055,58063,53674
2018-12-16,2018,12,16,6,350,50,1,0,1,0,61,0.15,0,65468,4,0,0,Winter,72276,67524,57769,54358
2018-12-17,2018,12,17,0,351,51,0,0,1,0,66,0.15,0,44955,4,0,0,Winter,65468,52041,56757,54424
2018-12-18,2018,12,18,1,352,51,0,0,1,0,64,0.15,0,41945,4,0,0,Winter,44955,43610,56519,54133
2018-12-19,2018,12,19,2,353,51,0,0,1,0,60,0.15,0,53761,4,0,0,Winter,41945,51893,56786,54677
2018-12-20,2018,12,20,3,354,51,0,0,1,1,60,0.15,0,64805,4,0,0,Winter,53761,56351,57993,55427
2018-12-21,2018,12,21,4,355,51,0,0,1,1,68,0.15,0,80000,4,0,0,Winter,64805,62747,60458,56544
2018-12-22,2018,12,22,5,356,51,1,0,1,1,64,0.15,1,80000,4,0,0,Winter,80000,72276,61562,57361
2018-12-23,2018,12,23,6,357,51,1,0,1,1,60,0.15,0,80000,4,0,0,Winter,80000,65468,63638,58103
2018-12-24,2018,12,24,0,358,52,0,0,1,1,66,0.15,1,72423,4,0,0,Winter,80000,44955,67562,58132
2018-12-25,2018,12,25,1,359,52,0,1,1,1,68,0.15,0,68371,4,0,0,Winter,72423,41945,71337,58064
2018-12-26,2018,12,26,2,360,52,0,0,1,1,70,0.15,1,78778,4,0,0,Winter,68371,53761,74911,59322
2018-12-27,2018,12,27,3,361,52,0,0,1,1,60,0.15,0,80000,4,0,0,Winter,78778,64805,77081,60492
2018-12-28,2018,12,28,4,362,52,0,0,1,1,69,0.15,1,80000,4,0,0,Winter,80000,80000,77081,61428
2018-12-29,2018,12,29,5,363,52,1,0,1,1,63,0.15,0,80000,4,0,0,Winter,80000,80000,77081,62386
2018-12-30,2018,12,30,6,364,52,1,0,1,1,62,0.15,0,80000,4,0,0,Winter,80000,80000,77081,63210
2018-12-31,2018,12,31,0,365,1,0,0,1,1,64,0.15,0,80000,4,0,1,Winter,80000,72423,78164,63761
2019-01-01,2019,1,1,1,1,1,0,1,0,0,66,0.15,0,44530,1,1,0,Winter,80000,68371,74758,63131
2019-01-02,2019,1,2,2,2,1,0,0,0,0,67,0.15,0,55878,1,0,0,Winter,44530,78778,71486,63333
2019-01-03,2019,1,3,3,3,1,0,0,0,0,61,0.15,0,58140,1,0,0,Winter,55878,80000,68364,63568
2019-01-04,2019,1,4,4,4,1,0,0,0,0,66,0.15,0,39140,1,0,0,Winter,58140,80000,62526,63373
2019-01-05,2019,1,5,5,5,1,1,0,0,0,60,0.15,0,50801,1,0,0,Winter,39140,80000,58355,63549
2019-01-06,2019,1,6,6,6,1,1,0,0,0,66,0.15,0,55429,1,0,0,Winter,50801,80000,54845,63564
2019-01-07,2019,1,7,0,7,2,0,0,0,0,67,0.15,0,31850,1,0,0,Winter,55429,80000,47966,62423
2019-01-08,2019,1,8,1,8,2,0,0,0,0,61,0.15,0,30477,1,0,0,Winter,31850,44530,45959,61188
2019-01-09,2019,1,9,2,9,2,0,0,0,0,68,0.15,0,35290,1,0,0,Winter,30477,55878,43018,60630
2019-01-10,2019,1,10,3,10,2,0,0,0,0,60,0.15,0,33689,1,0,0,Winter,35290,58140,39525,60299
2019-01-11,2019,1,11,4,11,2,0,0,0,0,65,0.15,0,39442,1,0,0,Winter,33689,39140,39568,59884
2019-01-12,2019,1,12,5,12,2,1,0,0,0,60,0.15,0,48429,1,0,0,Winter,39442,50801,39229,59620
2019-01-13,2019,1,13,6,13,2,1,0,0,0,62,0.15,0,47108,1,0,0,Winter,48429,55429,38040,59099
2019-01-14,2019,1,14,0,14,3,0,0,0,0,70,0.15,1,41309,1,0,0,Winter,47108,31850,39392,58067
2019-01-15,2019,1,15,1,15,3,0,0,0,0,65,0.15,0,32978,1,0,0,Winter,41309,30477,39749,56984
2019-01-16,2019,1,16,2,16,3,0,0,0,0,62,0.15,0,33205,1,0,0,Winter,32978,35290,39451,56592
2019-01-17,2019,1,17,3,17,3,0,0,0,0,67,0.15,1,44325,1,0,0,Winter,33205,33689,40970,56671
2019-01-18,2019,1,18,4,18,3,0,0,0,0,64,0.15,0,41481,1,0,0,Winter,44325,39442,41262,56262
2019-01-19,2019,1,19,5,19,3,1,0,0,0,61,0.15,0,46986,1,0,0,Winter,41481,48429,41056,55668
2019-01-20,2019,1,20,6,20,3,1,0,0,0,63,0.15,0,48572,1,0,0,Winter,46986,47108,41265,54621
2019-01-21,2019,1,21,0,21,4,0,1,0,0,68,0.15,0,34893,1,0,0,Winter,48572,41309,40348,53117
2019-01-22,2019,1,22,1,22,4,0,0,0,0,63,0.15,0,29831,1,0,0,Winter,34893,32978,39899,51445
2019-01-23,2019,1,23,2,23,4,0,0,0,0,69,0.15,0,34646,1,0,0,Winter,29831,33205,40104,50185
2019-01-24,2019,1,24,3,24,4,0,0,0,0,69,0.15,0,41975,1,0,0,Winter,34646,44325,39769,49306
2019-01-25,2019,1,25,4,25,4,0,0,0,0,67,0.15,0,40834,1,0,0,Winter,41975,41481,39676,48041
2019-01-26,2019,1,26,5,26,4,1,0,0,0,64,0.15,0,57295,1,0,0,Winter,40834,46986,41149,47284
2019-01-27,2019,1,27,6,27,4,1,0,0,0,70,0.15,1,53667,1,0,0,Winter,57295,48572,41877,46406
2019-01-28,2019,1,28,0,28,5,0,0,0,0,70,0.15,0,36601,1,0,0,Winter,53667,34893,42121,44960
2019-01-29,2019,1,29,1,29,5,0,0,0,0,69,0.15,0,35195,1,0,0,Winter,36601,29831,42887,43466
2019-01-30,2019,1,30,2,30,5,0,0,0,0,60,0.15,0,37429,1,0,0,Winter,35195,34646,43285,42047
2019-01-31,2019,1,31,3,31,5,0,0,0,0,66,0.15,1,38302,1,0,1,Winter,37429,41975,42760,41839
2019-02-01,2019,2,1,4,32,5,0,0,0,0,65,0.18,0,47975,1,1,0,Winter,38302,40834,43780,41576
2019-02-02,2019,2,2,5,33,5,1,0,0,0,72,0.18,0,56090,1,0,0,Winter,47975,57295,43608,41508
2019-02-03,2019,2,3,6,34,5,1,0,0,0,70,0.18,0,53620,1,0,0,Winter,56090,53667,43601,41990
2019-02-04,2019,2,4,0,35,6,0,0,0,0,65,0.18,0,37492,1,0,0,Winter,53620,36601,43729,41547
2019-02-05,2019,2,5,1,36,6,0,0,0,0,63,0.18,0,27101,1,0,0,Winter,37492,35195,42572,40602
2019-02-06,2019,2,6,2,37,6,0,0,0,0,67,0.18,0,39111,1,0,0,Winter,27101,37429,42813,40844
2019-02-07,2019,2,7,3,38,6,0,0,0,0,64,0.18,1,38645,1,0,0,Winter,39111,38302,42862,41117
2019-02-08,2019,2,8,4,39,6,0,0,0,0,73,0.18,0,37574,1,0,0,Winter,38645,47975,41376,41193
2019-02-09,2019,2,9,5,40,6,1,0,0,0,66,0.18,0,50123,1,0,0,Winter,37574,56090,40523,41741
2019-02-10,2019,2,10,6,41,6,1,0,0,0,63,0.18,0,50044,1,0,0,Winter,50123,53620,40012,42094
2019-02-11,2019,2,11,0,42,7,0,0,0,0,71,0.18,0,39297,1,0,0,Winter,50044,37492,40270,41790
2019-02-12,2019,2,12,1,43,7,0,0,0,0,68,0.18,0,31079,1,0,0,Winter,39297,27101,40839,41255
2019-02-13,2019,2,13,2,44,7,0,0,0,0,70,0.18,0,33895,1,0,0,Winter,31079,39111,40093,41008
2019-02-14,2019,2,14,3,45,7,0,0,0,0,73,0.18,0,37530,1,0,0,Winter,33895,38645,39934,41160
2019-02-15,2019,2,15,4,46,7,0,0,0,0,66,0.18,0,42990,1,0,0,Winter,37530,37574,40708,41486
2019-02-16,2019,2,16,5,47,7,1,0,0,0,71,0.18,0,52453,1,0,0,Winter,42990,50123,41041,41757
2019-02-17,2019,2,17,6,48,7,1,0,0,0,64,0.18,1,50062,1,0,0,Winter,52453,50044,41043,42043
2019-02-18,2019,2,18,0,49,8,0,1,0,0,71,0.18,0,30175,1,0,0,Winter,50062,39297,39740,41483
2019-02-19,2019,2,19,1,50,8,0,0,0,0,67,0.18,0,32353,1,0,0,Winter,30175,31079,39922,40942
2019-02-20,2019,2,20,2,51,8,0,0,0,0,68,0.18,0,36060,1,0,0,Winter,32353,33895,40231,40981
2019-02-21,2019,2,21,3,52,8,0,0,0,0,65,0.18,1,35587,1,0,0,Winter,36060,37530,39954,41173
2019-02-22,2019,2,22,4,53,8,0,0,0,0,66,0.18,1,44280,1,0,0,Winter,35587,42990,40138,41494
2019-02-23,2019,2,23,5,54,8,1,0,0,0,68,0.18,0,47473,1,0,0,Winter,44280,52453,39427,41677
2019-02-24,2019,2,24,6,55,8,1,0,0,0,69,0.18,0,48408,1,0,0,Winter,47473,50062,39190,41930
2019-02-25,2019,2,25,0,56,9,0,0,0,0,63,0.18,0,35558,1,0,0,Winter,48408,30175,39959,41205
2019-02-26,2019,2,26,1,57,9,0,0,0,0,69,0.18,0,33135,1,0,0,Winter,35558,32353,40071,40521
2019-02-27,2019,2,27,2,58,9,0,0,0,0,63,0.18,1,27203,1,0,0,Winter,33135,36060,38806,40207
2019-02-28,2019,2,28,3,59,9,0,0,0,0,67,0.18,0,35430,1,0,1,Winter,27203,35587,38783,40215
2019-03-01,2019,3,1,4,60,9,0,0,1,1,72,0.2,1,65595,1,1,0,Spring,35430,44280,41828,41154
2019-03-02,2019,3,2,5,61,9,1,0,1,1,68,0.2,0,73486,1,0,0,Spring,65595,47473,45545,42327
2019-03-03,2019,3,3,6,62,9,1,0,1,1,76,0.2,0,73532,1,0,0,Spring,73486,48408,49134,43179
2019-03-04,2019,3,4,0,63,10,0,0,1,1,75,0.2,0,51658,1,0,0,Spring,73532,35558,51434,43031
2019-03-05,2019,3,5,1,64,10,0,0,1,1,76,0.2,0,55102,1,0,0,Spring,51658,33135,54572,43081
2019-03-06,2019,3,6,2,65,10,0,0,1,1,72,0.2,0,54520,1,0,0,Spring,55102,27203,58474,43648
2019-03-07,2019,3,7,3,66,10,0,0,1,1,73,0.2,0,55706,1,0,0,Spring,54520,35430,61371,44602
2019-03-08,2019,3,8,4,67,10,0,0,1,1,76,0.2,0,59256,1,0,0,Spring,55706,65595,60465,45273
2019-03-09,2019,3,9,5,68,10,1,0,1,1,74,0.2,0,78698,1,0,0,Spring,59256,73486,61210,46608
2019-03-10,2019,3,10,6,69,10,1,0,1,1,77,0.2,0,80000,1,0,0,Spring,78698,73532,62134,48022
2019-03-11,2019,3,11,0,70,11,0,0,1,1,76,0.2,0,61881,1,0,0,Spring,80000,51658,63594,48414
2019-03-12,2019,3,12,1,71,11,0,0,1,1,67,0.2,0,63770,1,0,0,Spring,61881,55102,64833,48872
2019-03-13,2019,3,13,2,72,11,0,0,1,1,74,0.2,0,74485,1,0,0,Spring,63770,54520,67685,50045
2019-03-14,2019,3,14,3,73,11,0,0,1,1,70,0.2,0,75256,1,0,0,Spring,74485,55706,70478,51517
2019-03-15,2019,3,15,4,74,11,0,0,1,1,76,0.2,0,80000,1,0,0,Spring,75256,59256,73441,53054
2019-03-16,2019,3,16,5,75,11,1,0,1,1,74,0.2,0,80000,1,0,0,Spring,80000,78698,73627,54470
2019-03-17,2019,3,17,6,76,11,1,0,1,1,72,0.2,0,80000,1,0,0,Spring,80000,80000,73627,55704
2019-03-18,2019,3,18,0,77,12,0,0,1,1,77,0.2,0,79237,1,0,0,Spring,80000,61881,76106,56596
2019-03-19,2019,3,19,1,78,12,0,0,1,1,75,0.2,0,60864,1,0,0,Spring,79237,63770,75691,56956
2019-03-20,2019,3,20,2,79,12,0,0,1,1,77,0.2,0,74032,1,0,0,Spring,60864,74485,75627,58418
2019-03-21,2019,3,21,3,80,12,0,0,1,1,70,0.2,0,80000,1,0,0,Spring,74032,75256,76304,60007
2019-03-22,2019,3,22,4,81,12,0,0,1,1,68,0.2,1,80000,1,0,0,Spring,80000,80000,76304,61471
2019-03-23,2019,3,23,5,82,12,1,0,1,1,68,0.2,0,80000,1,0,0,Spring,80000,80000,76304,62952
2019-03-24,2019,3,24,6,83,12,1,0,1,1,71,0.2,0,80000,1,0,0,Spring,80000,80000,76304,64142
2019-03-25,2019,3,25,0,84,13,0,0,1,1,76,0.2,0,71749,1,0,0,Spring,80000,79237,75235,64952
2019-03-26,2019,3,26,1,85,13,0,0,1,1,75,0.2,0,58631,1,0,0,Spring,71749,60864,74916,65292
2019-03-27,2019,3,27,2,86,13,0,0,1,1,69,0.2,1,73724,1,0,0,Spring,58631,74032,74872,66565
2019-03-28,2019,3,28,3,87,13,0,0,1,1,74,0.2,0,80000,1,0,0,Spring,73724,80000,74872,68127
