date,year,month,day,weekday,weekday_name,is_weekend,is_holiday,holiday_name,holiday_multiplier,monthly_weight,weekday_weight,attendance,season,is_school_break,temperature,is_rainy,has_special_event,day_of_year,week_of_year,is_month_start,is_month_end,temp_bin,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,weekend_or_holiday,summer_weekend,attendance_lag1,attendance_lag7,attendance_rolling_30,season_encoded
2016-03-26,2016,3,26,5,Saturday,True,False,,1.0,0.064569536423841,1.0862068965517242,32856,spring,False,8.5,False,False,86,12,False,True,凉爽(5-15°C),1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.995918996147179,0.09025161003104117,1,0,37721.0,29911.0,30828.266666666666,0
2016-03-27,2016,3,27,6,Sunday,True,False,,1.0,0.064569536423841,0.9454022988505748,21129,spring,False,12.7,False,False,87,12,False,True,凉爽(5-15°C),1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9973249731081555,0.07309512989807777,1,0,32856.0,25793.0,30009.1,0
2016-03-28,2016,3,28,0,Monday,False,False,,1.0,0.064569536423841,1.0660919540229885,25146,spring,False,11.0,False,False,88,13,False,True,凉爽(5-15°C),1.0,6.123233995736766e-17,0.0,1.0,0.9984354211555643,0.055916990100603484,0,0,21129.0,29379.0,29498.133333333335,0
2016-03-29,2016,3,29,1,Tuesday,False,False,,1.0,0.064569536423841,0.9655172413793104,27985,spring,False,8.4,True,False,89,13,False,True,凉爽(5-15°C),1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9992500112396835,0.03872228089217446,0,0,25146.0,27130.0,29003.666666666668,0
2016-03-30,2016,3,30,2,Wednesday,False,False,,1.0,0.064569536423841,0.8850574712643678,31030,spring,False,11.5,False,False,90,13,False,True,凉爽(5-15°C),1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9997685019798909,0.021516097436222254,0,0,27985.0,25973.0,28560.133333333335,0
2016-03-31,2016,3,31,3,Thursday,False,False,,1.0,0.064569536423841,0.9655172413793104,31626,spring,False,10.3,False,False,91,13,False,True,凉爽(5-15°C),1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9999907397361901,0.004303538296244289,0,0,31030.0,25154.0,28579.466666666667,0
2016-04-01,2016,4,1,4,Friday,False,False,,1.0,0.1109271523178807,1.0862068965517242,61539,spring,False,17.9,True,False,92,13,True,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9999166586547379,-0.01291029607500882,0,0,31626.0,37721.0,29848.4,0
2016-04-02,2016,4,2,5,Saturday,True,False,,1.0,0.1109271523178807,1.0862068965517242,45522,spring,False,12.9,False,False,93,13,True,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9995462806873573,-0.030120304846908114,1,0,61539.0,32856.0,30554.733333333334,0
2016-04-03,2016,4,3,6,Sunday,True,False,,1.0,0.1109271523178807,0.9454022988505748,33835,spring,False,14.0,False,False,94,13,True,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9988797155850336,-0.04732138832243185,1,0,45522.0,21129.0,30712.766666666666,0
2016-04-04,2016,4,4,0,Monday,False,False,,1.0,0.1109271523178807,1.0660919540229885,53239,spring,False,13.8,True,False,95,14,True,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9979171608653922,-0.06450844944931623,0,0,33835.0,25146.0,31492.1,0
2016-04-05,2016,4,5,1,Tuesday,False,True,qingming,1.4,0.1109271523178807,0.9655172413793104,65649,spring,False,10.6,False,False,96,14,True,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9966589017541702,-0.08167639533042241,1,0,53239.0,27985.0,32617.266666666666,0
2016-04-06,2016,4,6,2,Wednesday,False,True,qingming,1.4,0.1109271523178807,0.8850574712643678,71732,spring,False,15.9,True,False,97,14,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9951053111006976,-0.09882013873287143,1,0,65649.0,31030.0,33965.63333333333,0
2016-04-07,2016,4,7,3,Thursday,False,True,qingming,1.4,0.1109271523178807,0.9655172413793104,77369,spring,False,15.8,True,False,98,14,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9932568492674143,-0.11593459959550041,1,0,71732.0,31626.0,35829.23333333333,0
2016-04-08,2016,4,8,4,Friday,False,False,,1.0,0.1109271523178807,1.0862068965517242,59556,spring,False,15.0,True,False,99,14,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9911140639934547,-0.1330147065341959,0,0,77369.0,61539.0,37047.3,0
2016-04-09,2016,4,9,5,Saturday,True,False,,1.0,0.1109271523178807,1.0862068965517242,50040,spring,False,14.3,True,False,100,14,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9886775902323405,-0.1500553983446526,1,0,59556.0,45522.0,37689.53333333333,0
2016-04-10,2016,4,10,6,Sunday,True,False,,1.0,0.1109271523178807,0.9454022988505748,33417,spring,False,10.8,True,False,101,14,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9859481499638304,-0.16705162550211924,1,0,50040.0,33835.0,37733.23333333333,0
2016-04-11,2016,4,11,0,Monday,False,False,,1.0,0.1109271523178807,1.0660919540229885,53775,spring,False,13.7,True,False,102,15,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9829265519799822,-0.18399835165768005,0,0,33417.0,53239.0,38482.8,0
2016-04-12,2016,4,12,1,Tuesday,False,False,,1.0,0.1109271523178807,0.9655172413793104,52180,spring,False,14.0,False,False,103,15,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9796136916454901,-0.20089055513063506,0,0,53775.0,65649.0,39226.36666666667,0
2016-04-13,2016,4,13,2,Wednesday,False,False,,1.0,0.1109271523178807,0.8850574712643678,44111,spring,False,12.6,False,False,104,15,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9760105506323683,-0.21772323039653177,0,0,52180.0,71732.0,39749.96666666667,0
2016-04-14,2016,4,14,3,Thursday,False,False,,1.0,0.1109271523178807,0.9655172413793104,44060,spring,False,14.5,False,False,105,15,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9721181966290613,-0.23449138957040985,0,0,44111.0,77369.0,40380.7,0
2016-04-15,2016,4,15,4,Friday,False,False,,1.0,0.1109271523178807,1.0862068965517242,56676,spring,False,16.2,True,False,106,15,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9679377830240642,-0.25119006388481935,0,0,44060.0,59556.0,41510.1,0
2016-04-16,2016,4,16,5,Saturday,True,False,,1.0,0.1109271523178807,1.0862068965517242,63533,spring,False,20.7,True,False,107,15,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9634705485641488,-0.2678143051621742,1,0,56676.0,50040.0,42699.46666666667,0
2016-04-17,2016,4,17,6,Sunday,True,False,,1.0,0.1109271523178807,0.9454022988505748,45896,spring,False,15.5,True,False,108,15,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9587178169872964,-0.2843591872810034,1,0,63533.0,33417.0,42765.4,0
2016-04-18,2016,4,18,0,Monday,False,False,,1.0,0.1109271523178807,1.0660919540229885,40067,spring,False,15.8,False,False,109,16,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9536809966304457,-0.30081980763566735,0,0,45896.0,53775.0,43103.933333333334,0
2016-04-19,2016,4,19,1,Tuesday,False,False,,1.0,0.1109271523178807,0.9655172413793104,52398,spring,False,14.8,False,False,110,16,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9483615800121715,-0.3171912885891061,0,0,40067.0,52180.0,43990.76666666667,0
2016-04-20,2016,4,20,2,Wednesday,False,False,,1.0,0.1109271523178807,0.8850574712643678,53065,spring,False,9.2,True,False,111,16,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.9427611433904207,-0.3334687789181868,0,0,52398.0,44111.0,44780.3,0
2016-04-21,2016,4,21,3,Thursday,False,False,,1.0,0.1109271523178807,0.9655172413793104,49940,spring,False,14.9,True,False,112,16,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.9368813462954315,-0.3496474552512284,0,0,53065.0,44060.0,45540.63333333333,0
2016-04-22,2016,4,22,4,Friday,False,False,,1.0,0.1109271523178807,1.0862068965517242,47032,spring,False,15.2,False,False,113,16,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.9307239310379795,-0.36572252349726897,0,0,49940.0,56676.0,46242.6,0
2016-04-23,2016,4,23,5,Saturday,True,False,,1.0,0.1109271523178807,1.0862068965517242,60496,spring,False,22.4,True,False,114,16,False,False,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.9242907221930934,-0.3816892202666588,1,0,47032.0,63533.0,47420.666666666664,0
2016-04-24,2016,4,24,6,Sunday,True,False,,1.0,0.1109271523178807,0.9454022988505748,42471,spring,False,14.4,True,False,115,16,False,False,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.9175836260593937,-0.39754281428255595,1,0,60496.0,45896.0,47579.0,0
2016-04-25,2016,4,25,0,Monday,False,False,,1.0,0.1109271523178807,1.0660919540229885,56537,spring,False,15.9,False,False,116,17,False,True,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,0.0,1.0,0.9106046300942163,-0.4132786077829042,0,0,42471.0,40067.0,48368.36666666667,0
2016-04-26,2016,4,26,1,Tuesday,False,False,,1.0,0.1109271523178807,0.9655172413793104,50205,spring,False,14.9,False,False,117,17,False,True,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.9033558023246845,-0.4288919379124835,0,0,56537.0,52398.0,49337.566666666666,0
2016-04-27,2016,4,27,2,Wednesday,False,False,,1.0,0.1109271523178807,0.8850574712643678,46212,spring,False,11.5,True,False,118,17,False,True,凉爽(5-15°C),0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.895839290734909,-0.4443781781046132,0,0,50205.0,53065.0,50039.76666666667,0
2016-04-28,2016,4,28,3,Thursday,False,False,,1.0,0.1109271523178807,0.9655172413793104,53510,spring,False,18.4,True,False,119,17,False,True,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.8880573226294932,-0.45973273945210397,0,0,46212.0,49940.0,50890.6,0
2016-04-29,2016,4,29,4,Friday,False,False,,1.0,0.1109271523178807,1.0862068965517242,54381,spring,False,17.3,False,False,120,17,False,True,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.8800122039735357,-0.47495107206704995,0,0,53510.0,47032.0,51668.96666666667,0
2016-04-30,2016,4,30,5,Saturday,True,False,,1.0,0.1109271523178807,1.0862068965517242,54736,spring,False,17.4,True,False,121,17,False,True,温暖(15-25°C),0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.8717063187093218,-0.49002866642905923,1,0,54381.0,60496.0,52439.3,0
2016-05-01,2016,5,1,6,Sunday,True,True,labor_day,1.6,0.1009933774834437,0.9454022988505748,83779,spring,False,17.3,True,False,122,17,True,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8631421280499114,-0.5049610547215204,1,0,54736.0,42471.0,53180.63333333333,0
2016-05-02,2016,5,2,0,Monday,False,True,labor_day,1.6,0.1009933774834437,1.0660919540229885,86413,spring,False,24.2,True,False,123,18,True,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.0,1.0,0.854322169749827,-0.5197438121555155,1,0,83779.0,56537.0,54543.666666666664,0
2016-05-03,2016,5,3,1,Tuesday,False,True,labor_day,1.6,0.1009933774834437,0.9655172413793104,63964,spring,False,15.8,True,False,124,18,True,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8452490573530633,-0.5343725582809787,1,0,86413.0,50205.0,55547.96666666667,0
2016-05-04,2016,5,4,2,Wednesday,False,True,labor_day,1.6,0.1009933774834437,0.8850574712643678,64044,spring,False,21.8,True,False,125,18,True,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.835925479418637,-0.548842958284719,1,0,63964.0,46212.0,55908.13333333333,0
2016-05-05,2016,5,5,3,Thursday,False,True,labor_day,1.6,0.1009933774834437,0.9655172413793104,60766,spring,False,26.6,False,False,126,18,True,False,炎热(>25°C),0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8263541987239096,-0.5631507242749186,1,0,64044.0,53510.0,55745.36666666667,0
2016-05-06,2016,5,6,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,47805,spring,False,17.0,True,False,127,18,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8165380514459161,-0.5772916165517272,0,0,60766.0,54381.0,54947.8,0
2016-05-07,2016,5,7,5,Saturday,True,False,,1.0,0.1009933774834437,1.0862068965517242,41400,spring,False,18.3,True,False,128,18,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8064799463209448,-0.5912614448635781,1,0,47805.0,54736.0,53748.833333333336,0
2016-05-08,2016,5,8,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,38214,spring,False,20.3,False,False,129,18,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.7961828637826158,-0.6050560696488488,1,0,41400.0,83779.0,53037.433333333334,0
2016-05-09,2016,5,9,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,50745,spring,False,18.5,False,False,130,19,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7856498550787145,-0.6186714032625031,0,0,38214.0,86413.0,53060.933333333334,0
2016-05-10,2016,5,10,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,29218,spring,False,15.3,False,False,131,19,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7748840413670407,-0.6321034111873487,0,0,50745.0,63964.0,52920.96666666667,0
2016-05-11,2016,5,11,2,Wednesday,False,False,,1.0,0.1009933774834437,0.8850574712643678,47761,spring,False,20.2,False,False,132,19,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7638886127905428,-0.6453481132295501,0,0,29218.0,64044.0,52720.5,0
2016-05-12,2016,5,12,3,Thursday,False,False,,1.0,0.1009933774834437,0.9655172413793104,34947,spring,False,16.8,True,False,133,19,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.7526668275320084,-0.6584015846980488,0,0,47761.0,60766.0,52146.066666666666,0
2016-05-13,2016,5,13,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,54910,spring,False,21.4,False,False,134,19,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.741222010848596,-0.6712599575675313,0,0,34947.0,47805.0,52506.03333333333,0
2016-05-14,2016,5,14,5,Saturday,True,False,,1.0,0.1009933774834437,1.0862068965517242,50855,spring,False,17.2,False,False,135,19,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.7295575540864875,-0.6839194216246106,1,0,54910.0,41400.0,52732.53333333333,0
2016-05-15,2016,5,15,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,40161,spring,False,24.6,False,False,136,19,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.717676913675962,-0.6963762255968722,1,0,50855.0,38214.0,52182.03333333333,0
2016-05-16,2016,5,16,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,39194,spring,False,17.7,False,False,137,20,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.0,1.0,0.705583610107178,-0.7086266782644596,0,0,40161.0,50745.0,51370.73333333333,0
2016-05-17,2016,5,17,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,52957,spring,False,19.0,False,False,138,20,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6932812268869777,-0.7206671495538609,0,0,39194.0,29218.0,51606.1,0
2016-05-18,2016,5,18,2,Wednesday,False,False,,1.0,0.1009933774834437,0.8850574712643678,31235,spring,False,22.4,False,False,139,20,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.6807734094770161,-0.7324940716135789,0,0,52957.0,47761.0,51311.7,0
2016-05-19,2016,5,19,3,Thursday,False,False,,1.0,0.1009933774834437,0.9655172413793104,50631,spring,False,16.3,True,False,140,20,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.6680638642135335,-0.7441039398713607,0,0,31235.0,34947.0,51252.8,0
2016-05-20,2016,5,20,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,52010,spring,False,20.7,False,False,141,20,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.6551563572090853,-0.7554933140726803,0,0,50631.0,54910.0,51217.63333333333,0
2016-05-21,2016,5,21,5,Saturday,True,False,,1.0,0.1009933774834437,1.0862068965517242,55230,spring,False,23.9,False,False,142,20,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.6420547132365637,-0.766658819300159,1,0,52010.0,50855.0,51393.96666666667,0
2016-05-22,2016,5,22,6,Sunday,True,False,,1.0,0.1009933774834437,0.9454022988505748,41717,spring,False,15.2,False,False,143,20,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.6287628145958344,-0.777597146973627,1,0,55230.0,40161.0,51216.8,0
2016-05-23,2016,5,23,0,Monday,False,False,,1.0,0.1009933774834437,1.0660919540229885,44876,spring,False,20.6,True,False,144,21,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6152845999633276,-0.7883050558305255,0,0,41717.0,39194.0,50696.13333333333,0
2016-05-24,2016,5,24,1,Tuesday,False,False,,1.0,0.1009933774834437,0.9655172413793104,36901,spring,False,20.8,False,False,145,21,False,False,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6016240632249226,-0.7987793728863649,0,0,44876.0,52957.0,50510.46666666667,0
2016-05-25,2016,5,25,2,Wednesday,False,False,,1.0,0.1009933774834437,0.8850574712643678,42282,spring,False,22.3,True,False,146,21,False,True,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5877852522924732,-0.8090169943749473,0,0,36901.0,31235.0,50035.3,0
2016-05-26,2016,5,26,3,Thursday,False,False,,1.0,0.1009933774834437,0.9655172413793104,30186,spring,False,16.3,True,False,147,21,False,True,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.5737722679043246,-0.8190148866680801,0,0,42282.0,50631.0,49368.0,0
2016-05-27,2016,5,27,4,Friday,False,False,,1.0,0.1009933774834437,1.0862068965517242,55780,spring,False,16.0,True,False,148,21,False,True,温暖(15-25°C),0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.5595892624101765,-0.8287700871745037,0,0,30186.0,52010.0,49686.933333333334,0
